Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], teacher's desk or Mesa Criado-Mudo
",width,classrooms,room,space,spacious,rooms
"Which is wider, and thus has more [MASK], teacher's desk or Mesa Infantil
",width,classrooms,room,space,seats,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Mesa Lavatório
",width,classrooms,room,space,seats,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Mesa: Criado-Mudo
",width,accessible,classrooms,spacious,convenient,room
"Which is wider, and thus has more [MASK], teacher's desk or Ming-style furniture
",width,comfortable,spacious,ornate,expensive,convenient
"Which is wider, and thus has more [MASK], teacher's desk or mobile shelving
",width,room,classrooms,convenient,space,portable
"Which is wider, and thus has more [MASK], teacher's desk or Mobilio Biblioteca
",width,classrooms,spacious,rooms,room,space
"Which is wider, and thus has more [MASK], teacher's desk or Namban screen
",width,classrooms,spacious,seats,room,convenient
"Which is wider, and thus has more [MASK], teacher's desk or office furniture
",width,furniture,classrooms,room,space,rooms
"Which is wider, and thus has more [MASK], teacher's desk or Ornamental Panel
",width,ornate,convenient,elaborate,decorative,space
"Which is wider, and thus has more [MASK], teacher's desk or Overmantel Mirror
",width,space,convenient,room,spacious,classrooms
"Which is wider, and thus has more [MASK], teacher's desk or park furniture
",width,classrooms,room,space,seating,furniture
"Which is wider, and thus has more [MASK], teacher's desk or patent furniture
",width,furniture,room,space,comfortable,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Pier Mirror
",width,classrooms,space,room,spacious,seats
"Which is wider, and thus has more [MASK], teacher's desk or Pier table
",width,classrooms,room,space,seats,seating
"Which is wider, and thus has more [MASK], teacher's desk or pilgrim furniture
",width,spacious,furniture,comfortable,room,space
"Which is wider, and thus has more [MASK], teacher's desk or plastic furniture
",width,furniture,comfortable,space,flexible,seats
"Which is wider, and thus has more [MASK], teacher's desk or portable counter
",width,classrooms,room,space,spacious,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Preguiceiro Infantil
",width,classrooms,spacious,room,seats,space
"Which is wider, and thus has more [MASK], teacher's desk or Prestige Chair
",width,space,spacious,room,classrooms,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Provençal breadbox
",width,spacious,convenient,room,space,classrooms
"Which is wider, and thus has more [MASK], teacher's desk or ready-to-assemble furniture
",width,comfortable,spacious,convenient,furniture,room
"Which is wider, and thus has more [MASK], teacher's desk or Rolltop desk
",width,room,space,classrooms,spacious,convenient
"Which is wider, and thus has more [MASK], teacher's desk or room divider
",width,room,space,classrooms,seats,seating
"Which is wider, and thus has more [MASK], teacher's desk or Rotated Rectangle
",width,rounded,square,convenient,flexible,space
"Which is wider, and thus has more [MASK], teacher's desk or Round table
",width,room,classrooms,space,seats,seating
"Which is wider, and thus has more [MASK], teacher's desk or roundback armchair
",width,comfortable,spacious,seating,room,seats
"Which is wider, and thus has more [MASK], teacher's desk or rustic furniture
",width,comfortable,spacious,furniture,ornate,space
"Which is wider, and thus has more [MASK], teacher's desk or Sankheda furniture
",width,spacious,room,furniture,space,comfortable
"Which is wider, and thus has more [MASK], teacher's desk or school furniture
",width,classrooms,furniture,room,space,seats
"Which is wider, and thus has more [MASK], teacher's desk or secretary desk
",width,classrooms,room,rooms,space,offices
"Which is wider, and thus has more [MASK], teacher's desk or sex furniture
",width,furniture,room,space,seating,seats
"Which is wider, and thus has more [MASK], teacher's desk or Shanghai-style furniture
",width,comfortable,spacious,ornate,expensive,furniture
"Which is wider, and thus has more [MASK], teacher's desk or shop furniture
",width,classrooms,furniture,room,rooms,space
"Which is wider, and thus has more [MASK], teacher's desk or shop shelve
",width,room,classrooms,convenient,space,rooms
"Which is wider, and thus has more [MASK], teacher's desk or Side Chair
",width,classrooms,space,room,seats,seating
"Which is wider, and thus has more [MASK], teacher's desk or Snuff Tablet
",width,room,space,convenient,furniture,classrooms
"Which is wider, and thus has more [MASK], teacher's desk or Spindle-back armchair
",width,comfortable,seating,seats,room,space
"Which is wider, and thus has more [MASK], teacher's desk or Spoon racks
",width,classrooms,spacious,comfortable,room,seats
"Which is wider, and thus has more [MASK], teacher's desk or Standing aid
",width,classrooms,room,seats,convenient,seating
"Which is wider, and thus has more [MASK], teacher's desk or street furniture
",width,furniture,room,classrooms,space,rooms
"Which is wider, and thus has more [MASK], teacher's desk or support furniture
",width,classrooms,room,space,furniture,seats
"Which is wider, and thus has more [MASK], teacher's desk or Suzhou-style furniture
",width,ornate,comfortable,spacious,expensive,furniture
"Which is wider, and thus has more [MASK], teacher's desk or Table Desk
",width,classrooms,room,space,convenient,spacious
"Which is wider, and thus has more [MASK], teacher's desk or table toilet
",width,classrooms,room,seating,seats,space
"Which is wider, and thus has more [MASK], teacher's desk or Tall-case Clock
",width,spacious,convenient,comfortable,room,space
"Which is wider, and thus has more [MASK], teacher's desk or Tall Clock
",width,classrooms,space,room,seats,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Tambour Desk
",width,classrooms,room,space,spacious,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Tea Table
",width,classrooms,space,room,seats,seating
"Which is wider, and thus has more [MASK], teacher's desk or tool board
",width,classrooms,space,room,furniture,seats
"Which is wider, and thus has more [MASK], teacher's desk or towel rack
",width,room,space,classrooms,furniture,seats
"Which is wider, and thus has more [MASK], teacher's desk or Tripod Brazier
",width,room,space,classrooms,rooms,seating
"Which is wider, and thus has more [MASK], teacher's desk or Ulm stool
",width,classrooms,space,room,seats,rooms
"Which is wider, and thus has more [MASK], teacher's desk or umbrella holder
",width,seats,space,classrooms,room,seating
"Which is wider, and thus has more [MASK], teacher's desk or UP series
",width,classrooms,convenient,space,room,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Wall Bracket
",width,classrooms,room,space,rooms,seats
"Which is wider, and thus has more [MASK], teacher's desk or Wall Clock
",width,classrooms,space,room,seats,rooms
"Which is wider, and thus has more [MASK], teacher's desk or wall rack
",width,room,space,classrooms,rooms,furniture
"Which is wider, and thus has more [MASK], teacher's desk or Waterfall furniture
",width,furniture,space,room,spacious,comfortable
"Which is wider, and thus has more [MASK], teacher's desk or Wooden Casket
",width,space,room,classrooms,convenient,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Work Table
",width,classrooms,space,room,spacious,seats
"Which is wider, and thus has more [MASK], teacher's desk or worship furniture
",width,classrooms,seating,room,space,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Writing table
",width,classrooms,room,space,seats,seating
"Which is wider, and thus has more [MASK], teacher's desk or Yokeback Armchair
",width,comfortable,seating,seats,space,room
"Which is wider, and thus has more [MASK], tool board or Room Divider
",width,flexibility,tools,flexible,functionality,support
"Which is wider, and thus has more [MASK], tool board or Wisteria Lamp
",width,flexibility,tools,flexible,plastic,storage
"Which is wider, and thus has more [MASK], tool board or Dressing Cabinet
",width,flexibility,flexible,handles,tools,grip
"Which is wider, and thus has more [MASK], tool board or Abbot's Stall
",width,flexibility,tools,detail,handles,flexible
"Which is wider, and thus has more [MASK], tool board or Abbotsford style
",width,flexibility,tools,flexible,detail,furniture
"Which is wider, and thus has more [MASK], tool board or ancient furniture
",width,furniture,tools,wood,decoration,timber
"Which is wider, and thus has more [MASK], tool board or Animal furniture
",width,furniture,flexible,space,tools,wood
"Which is wider, and thus has more [MASK], tool board or antique furniture
",width,furniture,tools,wood,decoration,plastic
"Which is wider, and thus has more [MASK], tool board or Arca Bau
",width,flexibility,tools,flexible,support,detail
"Which is wider, and thus has more [MASK], tool board or Arca Canastra
",width,flexibility,tools,detail,flexible,support
"Which is wider, and thus has more [MASK], tool board or architectural furniture
",width,furniture,detail,decoration,tools,wood
"Which is wider, and thus has more [MASK], tool board or Armário Armário-Estante
",width,flexibility,tools,detail,flexible,functionality
"Which is wider, and thus has more [MASK], tool board or Armário Guarda-Comida
",width,flexibility,tools,detail,support,functionality
"Which is wider, and thus has more [MASK], tool board or Armário Guarda-Louça
",width,flexibility,tools,support,detail,functionality
"Which is wider, and thus has more [MASK], tool board or Armário Guarda-Roupa
",width,tools,flexibility,detail,support,functionality
"Which is wider, and thus has more [MASK], tool board or Armário Vitrina-Armário
",width,tools,flexibility,accessories,detail,functionality
"Which is wider, and thus has more [MASK], tool board or Armário Vitrine
",width,flexibility,tools,flexible,plastic,functionality
"Which is wider, and thus has more [MASK], tool board or Armário: Guarda-Roupa
",width,flexibility,tools,flexible,detail,support
"Which is wider, and thus has more [MASK], tool board or Baby furniture
",width,furniture,flexible,space,tools,wood
"Which is wider, and thus has more [MASK], tool board or Bed tables
",width,tools,flexibility,storage,flexible,screens
"Which is wider, and thus has more [MASK], tool board or beer tap
",width,tools,flexibility,furniture,handles,plastic
"Which is wider, and thus has more [MASK], tool board or Beijing-style furniture
",width,flexible,furniture,lightweight,decorative,plastic
"Which is wider, and thus has more [MASK], tool board or book chest
",width,tools,handles,drawers,shelves,storage
"Which is wider, and thus has more [MASK], tool board or Bureau table
",width,tools,flexibility,detail,space,storage
"Which is wider, and thus has more [MASK], tool board or campaign furniture
",width,tools,flexibility,detail,scope,functionality
"Which is wider, and thus has more [MASK], tool board or Candle Bracket
",width,flexibility,tools,flexible,handles,grip
"Which is wider, and thus has more [MASK], tool board or Candle Stand
",width,flexibility,flexible,handles,tools,grip
"Which is wider, and thus has more [MASK], tool board or Card table
",width,tools,flexibility,flexible,detail,space
"Which is wider, and thus has more [MASK], tool board or Center Table
",width,flexibility,tools,flexible,support,space
"Which is wider, and thus has more [MASK], tool board or chair back
",width,seats,seating,flexibility,space,handles
"Which is wider, and thus has more [MASK], tool board or chaise longue
",width,flexibility,handles,flexible,space,detail
"Which is wider, and thus has more [MASK], tool board or cheval glass
",width,flexibility,space,handles,tools,detail
