,Masked Sentence,Prediction
4375,"Which is wider, and thus has more [MASK], Provençal bread trough or Mirror with Ornamented Frame
","elaborate, decorative, ornate, rounded, flexible"
4376,"Which is wider, and thus has more [MASK], Provençal bread trough or Mobilio sala tavola matematica
","flexible, elaborate, dense, rounded, slender"
4377,"Which is wider, and thus has more [MASK], Provençal bread trough or Oak chest with biblical subjects
","elaborate, ornate, decorative, traditional, colorful"
4378,"Which is wider, and thus has more [MASK], Provençal bread trough or Oratório de pousar
","elaborate, traditional, expensive, convenient, flexible"
4379,"Which is wider, and thus has more [MASK], Provençal bread trough or Oratório de pousar com grupo escultórico religioso
","traditional, elaborate, expensive, spacious, convenient"
4380,"Which is wider, and thus has more [MASK], Provençal bread trough or Pair of Andirons
","elaborate, dense, thick, flexible, traditional"
4381,"Which is wider, and thus has more [MASK], Provençal bread trough or Pair of Armchairs
","elaborate, flexible, slender, spacious, comfortable"
4382,"Which is wider, and thus has more [MASK], Provençal bread trough or Pair of Bookcases
","elaborate, flexible, rounded, dense, narrow"
4383,"Which is wider, and thus has more [MASK], Provençal bread trough or Pair of Candle Stands
","elaborate, flexible, dense, convenient, thick"
4384,"Which is wider, and thus has more [MASK], Provençal bread trough or Pair of Corner Cabinets
","elaborate, flexible, dense, thick, convenient"
4385,"Which is wider, and thus has more [MASK], Provençal bread trough or Pair of Doors
","elaborate, flexible, dense, thick, narrow"
4386,"Which is wider, and thus has more [MASK], Provençal bread trough or Pair of Louis XVI Style Candle Brackets
","elaborate, flexible, dense, thick, pronounced"
4387,"Which is wider, and thus has more [MASK], Provençal bread trough or Pair of Panels from a Choir Stall
","elaborate, flexible, convenient, slender, traditional"
4388,"Which is wider, and thus has more [MASK], Provençal bread trough or Pair of Stools
","dense, flexible, thick, elaborate, convenient"
4389,"Which is wider, and thus has more [MASK], Provençal bread trough or Panel from a Choir Stall
","flexible, elaborate, convenient, rounded, dense"
4390,"Which is wider, and thus has more [MASK], Provençal bread trough or Pansy Border Table Lamp
","flexible, dense, convenient, efficient, elaborate"
4391,"Which is wider, and thus has more [MASK], Provençal bread trough or Peony Floor Lamp with a Bamboo Base
","elaborate, flexible, dense, crisp, traditional"
4392,"Which is wider, and thus has more [MASK], Provençal bread trough or Scenes of Fables
","elaborate, flexible, dense, rounded, colorful"
4393,"Which is wider, and thus has more [MASK], Provençal bread trough or Set of chests of the Paulista Museum
","elaborate, ornate, decorative, spacious, slender"
4394,"Which is wider, and thus has more [MASK], Provençal bread trough or Side Table with Everted Ends
","flexible, elaborate, rounded, dense, slender"
4395,"Which is wider, and thus has more [MASK], Provençal bread trough or Sideboard and Cellarette
","elaborate, flexible, traditional, decorative, convenient"
4396,"Which is wider, and thus has more [MASK], Provençal bread trough or Small desk with folding top
","comfortable, flexible, elaborate, rounded, spacious"
4397,"Which is wider, and thus has more [MASK], Provençal bread trough or Table of Don Rodrigo Calderón
","elaborate, flexible, dense, traditional, rounded"
4398,"Which is wider, and thus has more [MASK], Provençal bread trough or Throne with tapestry seat
","elaborate, decorative, ornate, plain, flexible"
4399,"Which is wider, and thus has more [MASK], Provençal bread trough or Transitional Side Chair
","flexible, elaborate, dense, rounded, convenient"
4400,"Which is wider, and thus has more [MASK], Provençal bread trough or Upper Paneling from a Sacristy Armoire
","elaborate, flexible, decorative, rounded, ornate"
4401,"Which is wider, and thus has more [MASK], Provençal bread trough or Wheelchair accessible seats
","comfortable, spacious, flexible, convenient, efficient"
4402,"Which is wider, and thus has more [MASK], Scenes of Fables or Arca Mala de Viagem
","elaborate, colorful, variety, interesting, poems"
4403,"Which is wider, and thus has more [MASK], Scenes of Fables or Arredo camera da letto
","elaborate, detail, variety, details, depth"
4404,"Which is wider, and thus has more [MASK], Scenes of Fables or Augsburg Art Cabinet
","elaborate, detail, detailed, variety, illustrations"
4405,"Which is wider, and thus has more [MASK], Scenes of Fables or Baú de viagem
","elaborate, variety, detail, poems, illustrations"
4406,"Which is wider, and thus has more [MASK], Scenes of Fables or Bahut-étagère la berce des près
","elaborate, variety, detail, pages, colorful"
4407,"Which is wider, and thus has more [MASK], Scenes of Fables or bonsai display table
","elaborate, colorful, detail, detailed, variety"
4408,"Which is wider, and thus has more [MASK], Scenes of Fables or Box with Military Scenes from Antiquity
","elaborate, detail, detailed, frequent, common"
4409,"Which is wider, and thus has more [MASK], Scenes of Fables or Cabide de Pé
","elaborate, variety, illustrations, pages, detail"
4410,"Which is wider, and thus has more [MASK], Scenes of Fables or Cabinet on stand
","elaborate, detail, variety, detailed, colorful"
4411,"Which is wider, and thus has more [MASK], Scenes of Fables or Cadeira furada feminina
","elaborate, colorful, variety, poems, detail"
4412,"Which is wider, and thus has more [MASK], Scenes of Fables or Cadeira furada masculina
","elaborate, variety, colorful, poems, depth"
4413,"Which is wider, and thus has more [MASK], Scenes of Fables or Candle Bracket Pair
","elaborate, detail, variety, details, detailed"
4414,"Which is wider, and thus has more [MASK], Scenes of Fables or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
","detail, elaborate, details, illustrations, decoration"
4415,"Which is wider, and thus has more [MASK], Scenes of Fables or Cassone from the Colonna family
","elaborate, detail, variety, characteristic, detailed"
4416,"Which is wider, and thus has more [MASK], Scenes of Fables or Cassone with Mannerist Design Elements
","elaborate, detail, variety, detailed, complex"
4417,"Which is wider, and thus has more [MASK], Scenes of Fables or Chair or Bed Leg with the God Bes
","elaborate, detail, detailed, common, details"
4418,"Which is wider, and thus has more [MASK], Scenes of Fables or Chest of Drawers
","elaborate, variety, detail, pages, detailed"
4419,"Which is wider, and thus has more [MASK], Scenes of Fables or Classic Chinese furniture
","elaborate, detail, ornate, detailed, colorful"
4420,"Which is wider, and thus has more [MASK], Scenes of Fables or Commode à vantaux
","elaborate, variety, detail, details, complex"
4421,"Which is wider, and thus has more [MASK], Scenes of Fables or Confidant from the Batlló House
","elaborate, detail, frequent, interesting, detailed"
4422,"Which is wider, and thus has more [MASK], Scenes of Fables or Console Table Depicting Chronos, or Father Time
","elaborate, detail, variety, illustrations, pages"
4423,"Which is wider, and thus has more [MASK], Scenes of Fables or Console Table Top
","elaborate, detail, variety, detailed, pages"
4424,"Which is wider, and thus has more [MASK], Scenes of Fables or Daffodil Table Lamp
","elaborate, detail, variety, detailed, colorful"
4425,"Which is wider, and thus has more [MASK], Scenes of Fables or Desk and Bookcase
","detail, elaborate, pages, illustrations, detailed"
4426,"Which is wider, and thus has more [MASK], Scenes of Fables or Door and Frame
","elaborate, detail, illustrations, variety, details"
4427,"Which is wider, and thus has more [MASK], Scenes of Fables or Door to Gothic Marriage Chest
","elaborate, detail, detailed, variety, illustrations"
4428,"Which is wider, and thus has more [MASK], Scenes of Fables or Doorway from the Isaac Gillet House, Painesville, Ohio
","elaborate, detail, ornate, interesting, detailed"
4429,"Which is wider, and thus has more [MASK], Scenes of Fables or Eames Storage Unit
","detail, elaborate, detailed, details, common"
4430,"Which is wider, and thus has more [MASK], Scenes of Fables or entrance desk S.M.A.K. Gent
","elaborate, ornate, detail, decoration, decorations"
4431,"Which is wider, and thus has more [MASK], Scenes of Fables or Fire Screen and Textile Panels
","detail, elaborate, detailed, pages, variety"
4432,"Which is wider, and thus has more [MASK], Scenes of Fables or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
","detail, elaborate, details, interesting, than"
4433,"Which is wider, and thus has more [MASK], Scenes of Fables or Gothic Marriage Chest
","elaborate, detail, variety, detailed, illustrations"
4434,"Which is wider, and thus has more [MASK], Scenes of Fables or Gothic Marriage Chest
","elaborate, detail, variety, detailed, illustrations"
4435,"Which is wider, and thus has more [MASK], Scenes of Fables or High chest of drawers
","elaborate, detail, ornate, spacious, detailed"
4436,"Which is wider, and thus has more [MASK], Scenes of Fables or Leito de casal
","elaborate, variety, colorful, detail, poems"
4437,"Which is wider, and thus has more [MASK], Scenes of Fables or Liège-Aachen Baroque furniture
","elaborate, detail, ornate, detailed, characteristic"
4438,"Which is wider, and thus has more [MASK], Scenes of Fables or Louis XVI Style Candle Bracket
","elaborate, detail, variety, detailed, illustrations"
4439,"Which is wider, and thus has more [MASK], Scenes of Fables or Madame Guimard's furniture
","elaborate, ornate, detail, than, detailed"
4440,"Which is wider, and thus has more [MASK], Scenes of Fables or Marital stool with male and female caryatids
","elaborate, characteristic, complex, common, colorful"
4441,"Which is wider, and thus has more [MASK], Scenes of Fables or Mesa de Cavalete
","elaborate, variety, colorful, detail, pages"
4442,"Which is wider, and thus has more [MASK], Scenes of Fables or Mesa de Centro
","elaborate, variety, detail, colorful, illustrations"
4443,"Which is wider, and thus has more [MASK], Scenes of Fables or Mesa de Jogo
","elaborate, variety, detail, illustrations, colorful"
4444,"Which is wider, and thus has more [MASK], Scenes of Fables or Meuble mural décoré d'ombellifères
","elaborate, ornate, detail, colorful, decoration"
4445,"Which is wider, and thus has more [MASK], Scenes of Fables or Miniature chair from Skyros
","elaborate, detail, detailed, colorful, accessible"
4446,"Which is wider, and thus has more [MASK], Scenes of Fables or Mirror with Ornamented Frame
","elaborate, ornate, detailed, colorful, frequent"
4447,"Which is wider, and thus has more [MASK], Scenes of Fables or Mobilio sala tavola matematica
","elaborate, variety, colorful, detail, complex"
4448,"Which is wider, and thus has more [MASK], Scenes of Fables or Oak chest with biblical subjects
","elaborate, detailed, detail, varied, common"
4449,"Which is wider, and thus has more [MASK], Scenes of Fables or Oratório de pousar
","elaborate, variety, colorful, poems, illustrations"
4450,"Which is wider, and thus has more [MASK], Scenes of Fables or Oratório de pousar com grupo escultórico religioso
","elaborate, colorful, variety, varied, interesting"
4451,"Which is wider, and thus has more [MASK], Scenes of Fables or Pair of Andirons
","elaborate, poems, variety, detail, details"
4452,"Which is wider, and thus has more [MASK], Scenes of Fables or Pair of Armchairs
","elaborate, detail, variety, details, ornate"
4453,"Which is wider, and thus has more [MASK], Scenes of Fables or Pair of Bookcases
","elaborate, detail, pages, variety, details"
4454,"Which is wider, and thus has more [MASK], Scenes of Fables or Pair of Candle Stands
","elaborate, detail, variety, details, poems"
4455,"Which is wider, and thus has more [MASK], Scenes of Fables or Pair of Corner Cabinets
","elaborate, detail, variety, pages, illustrations"
4456,"Which is wider, and thus has more [MASK], Scenes of Fables or Pair of Doors
","elaborate, detail, variety, details, poems"
4457,"Which is wider, and thus has more [MASK], Scenes of Fables or Pair of Louis XVI Style Candle Brackets
","elaborate, variety, detail, illustrations, details"
4458,"Which is wider, and thus has more [MASK], Scenes of Fables or Pair of Panels from a Choir Stall
","elaborate, detail, than, frequent, common"
4459,"Which is wider, and thus has more [MASK], Scenes of Fables or Pair of Stools
","detail, elaborate, variety, details, than"
