Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], Sofa or Mantel
",width,speakers,vowels,channels,flexibility,seats
"Which is wider, and thus has more [MASK], Sofa or medalist
",width,vowels,edges,depth,layers,curves
"Which is wider, and thus has more [MASK], Sofa or Mesa
",width,vowels,edges,consonants,curves,depth
"Which is wider, and thus has more [MASK], Sofa or mirror
",width,edges,symmetry,aperture,lenses,mirrors
"Which is wider, and thus has more [MASK], Sofa or office
",width,departments,offices,shops,facilities,rooms
"Which is wider, and thus has more [MASK], Sofa or Oonjal
",width,inhabitants,vowels,consonants,branches,speakers
"Which is wider, and thus has more [MASK], Sofa or Pedestal
",width,rounded,depth,width,curves,height
"Which is wider, and thus has more [MASK], Sofa or Pinos
",width,vowels,branches,inhabitants,layers,consonants
"Which is wider, and thus has more [MASK], Sofa or playpen
",width,flexibility,depth,spaces,seats,options
"Which is wider, and thus has more [MASK], Sofa or Prendedores
",width,branches,layers,edges,nodes,vowels
"Which is wider, and thus has more [MASK], Sofa or psyche
",width,depth,flexibility,complexity,personality,dimensions
"Which is wider, and thus has more [MASK], Sofa or radiogram
",width,contrast,wavelength,light,sensitivity,aperture
"Which is wider, and thus has more [MASK], Sofa or Rahle
",width,vowels,tributaries,edges,branches,inhabitants
"Which is wider, and thus has more [MASK], Sofa or Screen
",width,edges,vowels,depth,curves,width
"Which is wider, and thus has more [MASK], Sofa or Screen
",width,edges,vowels,depth,curves,width
"Which is wider, and thus has more [MASK], Sofa or seat
",width,seats,seating,room,space,spaces
"Which is wider, and thus has more [MASK], Sofa or Seating
",width,flexibility,depth,edges,curves,layers
"Which is wider, and thus has more [MASK], Sofa or Secretary
",width,vowels,edges,depth,curves,layers
"Which is wider, and thus has more [MASK], Sofa or Secretary-bookcase
",width,pages,compact,flexible,rounded,expensive
"Which is wider, and thus has more [MASK], Sofa or Settee
",width,edges,flexibility,curves,depth,vowels
"Which is wider, and thus has more [MASK], Sofa or shelf
",width,depth,space,width,layers,flexibility
"Which is wider, and thus has more [MASK], Sofa or Sideboard
",width,flexibility,depth,fins,seats,edges
"Which is wider, and thus has more [MASK], Sofa or spalliera
",width,branches,bays,curves,depth,vowels
"Which is wider, and thus has more [MASK], Sofa or stand
",width,depth,height,edges,width,flexibility
"Which is wider, and thus has more [MASK], Sofa or Stool
",width,edges,layers,nodes,curves,flexibility
"Which is wider, and thus has more [MASK], Sofa or Tủ
",width,vowels,edges,curves,consonants,flexibility
"Which is wider, and thus has more [MASK], Sofa or Tête-à-tête
",width,subdivisions,branches,pronounced,curves,tributaries
"Which is wider, and thus has more [MASK], Sofa or table
",width,edges,dimensions,squares,spaces,depth
"Which is wider, and thus has more [MASK], Sofa or Tapchan
",width,vowels,edges,branches,consonants,layers
"Which is wider, and thus has more [MASK], Sofa or Trapeza
",width,branches,curves,bays,vowels,edges
"Which is wider, and thus has more [MASK], Sofa or tripod
",width,rounded,edges,diameter,aperture,holes
"Which is wider, and thus has more [MASK], Sofa or Vitrina
",width,depth,flexibility,vowels,layers,consonants
"Which is wider, and thus has more [MASK], Sofa or vitrine
",width,soluble,sodium,fat,protein,proteins
"Which is wider, and thus has more [MASK], Sofa or Voyeuse
",width,branches,vowels,curves,edges,depth
"Which is wider, and thus has more [MASK], Sofa or Wardrobe
",width,edges,layers,curves,flexibility,branches
"Which is wider, and thus has more [MASK], Sofa or washstand
",width,windows,toilets,sinks,rooms,room
"Which is wider, and thus has more [MASK], spalliera or Étagère
",width,curves,subdivisions,branches,beaches,flowers
"Which is wider, and thus has more [MASK], spalliera or accoudoir
",width,curves,branches,arches,depth,foliage
"Which is wider, and thus has more [MASK], spalliera or Andiron
",width,branches,curves,subdivisions,depth,bays
"Which is wider, and thus has more [MASK], spalliera or Arca
",width,branches,flowers,subdivisions,vegetation,shells
"Which is wider, and thus has more [MASK], spalliera or arcaz
",width,branches,curves,shells,bays,depth
"Which is wider, and thus has more [MASK], spalliera or Argolas
",width,beaches,bays,branches,slopes,trees
"Which is wider, and thus has more [MASK], spalliera or Armário
",width,beaches,streets,bays,subdivisions,inhabitants
"Which is wider, and thus has more [MASK], spalliera or Armchair
",width,curves,branches,arches,flexibility,bays
"Which is wider, and thus has more [MASK], spalliera or armrest
",width,branches,legs,armour,claws,hair
"Which is wider, and thus has more [MASK], spalliera or Athénienne
",width,beaches,subdivisions,inhabitants,branches,lakes
"Which is wider, and thus has more [MASK], spalliera or Baú
",width,branches,bays,beaches,curves,valleys
"Which is wider, and thus has more [MASK], spalliera or bank
",width,bays,branches,streets,lakes,beaches
"Which is wider, and thus has more [MASK], spalliera or bed
",width,beds,bays,depth,rooms,branches
"Which is wider, and thus has more [MASK], spalliera or bier
",width,branches,curves,horns,sides,edges
"Which is wider, and thus has more [MASK], spalliera or binder
",width,flexibility,fibers,edges,holes,gum
"Which is wider, and thus has more [MASK], spalliera or bonnetière
",width,curves,skirts,arches,hair,branches
"Which is wider, and thus has more [MASK], spalliera or Bookcase
",width,curves,rounded,branches,spines,lobes
"Which is wider, and thus has more [MASK], spalliera or Cômoda
",width,branches,beaches,vegetation,depth,bays
"Which is wider, and thus has more [MASK], spalliera or Cômoda-Lavatório
",width,beaches,inhabitants,streets,subdivisions,bays
"Which is wider, and thus has more [MASK], spalliera or Cabide
",width,flexibility,depth,branches,shells,curves
"Which is wider, and thus has more [MASK], spalliera or Cabinet
",width,branches,bays,curves,lobes,shells
"Which is wider, and thus has more [MASK], spalliera or cabinet-library
",width,rooms,libraries,classrooms,library,furniture
"Which is wider, and thus has more [MASK], spalliera or cabinetry
",width,furniture,rooms,shops,windows,cabinets
"Which is wider, and thus has more [MASK], spalliera or Cabinet-vitrine
",width,soluble,flexibility,sodium,calcium,salts
"Which is wider, and thus has more [MASK], spalliera or Cama
",width,branches,beaches,vegetation,subdivisions,bays
"Which is wider, and thus has more [MASK], spalliera or Candelabrum
",width,branches,flowers,spines,lobes,leaves
"Which is wider, and thus has more [MASK], spalliera or Candlestick
",width,branches,curves,holes,arches,shells
"Which is wider, and thus has more [MASK], spalliera or Candlesticks
",width,holes,arches,handles,squares,branches
"Which is wider, and thus has more [MASK], spalliera or caning
",width,branches,curves,flowers,flexibility,depth
"Which is wider, and thus has more [MASK], spalliera or canterbury
",width,branches,bays,trees,beaches,flowers
"Which is wider, and thus has more [MASK], spalliera or Casket
",width,beaches,bays,branches,depth,lakes
"Which is wider, and thus has more [MASK], spalliera or Cellarette
",width,beaches,bays,rooms,slopes,streets
"Which is wider, and thus has more [MASK], spalliera or chair
",width,seats,seating,rooms,chairs,curves
"Which is wider, and thus has more [MASK], spalliera or chest
",width,spines,lobes,branches,ribs,sides
"Which is wider, and thus has more [MASK], spalliera or chesterfield
",width,bays,beaches,trees,branches,subdivisions
"Which is wider, and thus has more [MASK], spalliera or Chest-on-Chest
",width,branches,pronounced,flowers,bushes,bays
"Which is wider, and thus has more [MASK], spalliera or chifforobe
",width,branches,flowers,foliage,shells,trees
"Which is wider, and thus has more [MASK], spalliera or chigaidana
",width,branches,shells,flowers,curves,lobes
"Which is wider, and thus has more [MASK], spalliera or Clock
",width,branches,curves,bays,shells,flowers
"Which is wider, and thus has more [MASK], spalliera or closet
",width,branches,bays,curves,depth,holes
"Which is wider, and thus has more [MASK], spalliera or closet-showcase
",width,rooms,bays,elaborate,skirts,flexibility
"Which is wider, and thus has more [MASK], spalliera or coffin
",width,branches,curves,shells,bays,lobes
"Which is wider, and thus has more [MASK], spalliera or Cofre
",width,beaches,subdivisions,branches,bays,slopes
"Which is wider, and thus has more [MASK], spalliera or Commode
",width,lobes,branches,shells,depth,aperture
"Which is wider, and thus has more [MASK], spalliera or conversadeira
",width,beaches,subdivisions,branches,bays,squares
"Which is wider, and thus has more [MASK], spalliera or couch
",width,curves,branches,shells,bays,layers
"Which is wider, and thus has more [MASK], spalliera or counter
",width,curves,edges,depth,squares,branches
"Which is wider, and thus has more [MASK], spalliera or countertop
",width,squares,curves,rounded,flexibility,arches
"Which is wider, and thus has more [MASK], spalliera or Cupboard
",width,flexibility,depth,fins,seats,holes
"Which is wider, and thus has more [MASK], spalliera or desk
",width,curves,branches,arches,lobes,bays
"Which is wider, and thus has more [MASK], spalliera or Dossel
",width,branches,curves,bays,slopes,valleys
"Which is wider, and thus has more [MASK], spalliera or Dressers
",width,bays,curves,branches,beaches,subdivisions
"Which is wider, and thus has more [MASK], spalliera or duchess
",width,bays,subdivisions,rooms,seats,curves
"Which is wider, and thus has more [MASK], spalliera or Enzi
",width,branches,beaches,subdivisions,curves,slopes
"Which is wider, and thus has more [MASK], spalliera or Escrivaninha
",width,vegetation,beaches,branches,flowers,trees
"Which is wider, and thus has more [MASK], spalliera or Estalo
",width,bays,slopes,beaches,valleys,streets
"Which is wider, and thus has more [MASK], spalliera or Estante
",width,branches,depth,curves,subdivisions,lobes
"Which is wider, and thus has more [MASK], spalliera or Estrado
",width,beaches,bays,vegetation,slopes,subdivisions
"Which is wider, and thus has more [MASK], spalliera or Faux-palier
",width,curves,subdivisions,bays,slopes,beaches
"Which is wider, and thus has more [MASK], spalliera or footstool
",width,branches,bushes,trees,foliage,bays
"Which is wider, and thus has more [MASK], spalliera or Four
",width,branches,curves,bays,depth,lobes
"Which is wider, and thus has more [MASK], spalliera or futon
",width,rounded,branches,curves,bays,arches
"Which is wider, and thus has more [MASK], spalliera or haberdasher
",width,branches,curves,flowers,lobes,edges
"Which is wider, and thus has more [MASK], spalliera or hanger
",width,flexibility,rope,seats,holes,seating
"Which is wider, and thus has more [MASK], spalliera or Hatstand
",width,branches,bays,curves,beaches,bushes
"Which is wider, and thus has more [MASK], spalliera or headrest
",width,fur,branches,hair,spines,horns
"Which is wider, and thus has more [MASK], spalliera or Highboy
",width,bays,branches,curves,beaches,trees
"Which is wider, and thus has more [MASK], spalliera or hutch
",width,bushes,trees,branches,holes,beds
"Which is wider, and thus has more [MASK], spalliera or icebox
",width,lakes,rooms,holes,ice,bars
"Which is wider, and thus has more [MASK], spalliera or Kari
",width,branches,beaches,bays,subdivisions,lakes
"Which is wider, and thus has more [MASK], spalliera or kast
",width,branches,curves,depth,lakes,bays
"Which is wider, and thus has more [MASK], spalliera or Lamp
",width,branches,curves,lobes,depth,flowers
"Which is wider, and thus has more [MASK], spalliera or lamp
",width,branches,shells,aperture,holes,flowers
"Which is wider, and thus has more [MASK], spalliera or lectern
",width,columns,seats,windows,seating,arches
"Which is wider, and thus has more [MASK], spalliera or Leito
",width,bays,beaches,curves,branches,slopes
"Which is wider, and thus has more [MASK], spalliera or Loveseat
",width,branches,vegetation,bushes,trees,slopes
