Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], Pair of Stools or Sideboard and Cellarette
",width,flexibility,options,seats,depth,than
"Which is wider, and thus has more [MASK], Pair of Stools or Small desk with folding top
",width,flexibility,space,comfortable,flexible,than
"Which is wider, and thus has more [MASK], Pair of Stools or Table of Don Rodrigo Calderón
",width,than,branches,edges,layers,depth
"Which is wider, and thus has more [MASK], Pair of Stools or Throne with tapestry seat
",width,elaborate,detail,than,decoration,seats
"Which is wider, and thus has more [MASK], Pair of Stools or Transitional Side Chair
",width,flexibility,dimension,edges,than,symmetry
"Which is wider, and thus has more [MASK], Pair of Stools or Upper Paneling from a Sacristy Armoire
",width,than,flexibility,width,detail,fitting
"Which is wider, and thus has more [MASK], Pair of Stools or Wheelchair accessible seats
",width,comfortable,seats,seating,spacious,flexibility
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Arca Mala de Viagem
",width,depth,dimensions,flexibility,detail,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Arredo camera da letto
",width,detail,depth,flexibility,transparency,dimensions
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Augsburg Art Cabinet
",width,detail,flexibility,depth,decoration,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Baú de viagem
",width,depth,detail,flexibility,dimensions,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Bahut-étagère la berce des près
",width,curves,detail,dimensions,flexibility,difficulty
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or bonsai display table
",width,detail,flexibility,seating,seats,depth
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Box with Military Scenes from Antiquity
",width,detail,decoration,details,elaborate,decorative
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Cabide de Pé
",width,detail,flexibility,depth,dimensions,edges
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Cabinet on stand
",width,detail,seating,flexibility,seats,depth
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Cadeira furada feminina
",width,depth,branches,flexibility,spines,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Cadeira furada masculina
",width,depth,flexibility,width,edges,branches
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Candle Bracket Pair
",width,depth,holes,difficulty,flexibility,detail
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
",width,detail,decoration,details,dimensions,ornaments
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Cassone from the Colonna family
",width,detail,decoration,depth,details,variety
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Cassone with Mannerist Design Elements
",width,detail,flexibility,depth,decoration,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Chair or Bed Leg with the God Bes
",width,decoration,detail,width,flexibility,edges
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Chest of Drawers
",width,depth,detail,difficulty,variety,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Classic Chinese furniture
",width,detail,decoration,decorative,flexibility,space
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Commode à vantaux
",width,detail,flexibility,dimensions,depth,edges
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Confidant from the Batlló House
",width,depth,detail,flexibility,decoration,difficulty
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Console Table Depicting Chronos, or Father Time
",width,detail,flexibility,depth,dimensions,edges
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Console Table Top
",width,depth,flexibility,detail,width,edges
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Daffodil Table Lamp
",width,depth,flexibility,detail,holes,edges
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Desk and Bookcase
",width,detail,flexibility,depth,edges,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Door and Frame
",width,detail,width,depth,curves,flexibility
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Door to Gothic Marriage Chest
",width,detail,depth,decoration,width,flexibility
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Doorway from the Isaac Gillet House, Painesville, Ohio
",width,detail,entrances,access,flexibility,views
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Eames Storage Unit
",width,depth,flexibility,detail,space,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or entrance desk S.M.A.K. Gent
",width,decoration,space,seats,detail,seating
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Fire Screen and Textile Panels
",width,detail,flexibility,depth,decorative,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
",width,detail,details,decoration,dimensions,than
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Gothic Marriage Chest
",width,detail,depth,decoration,edges,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Gothic Marriage Chest
",width,detail,depth,decoration,edges,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or High chest of drawers
",width,decoration,depth,detail,drawers,space
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Leito de casal
",width,depth,width,seats,flexibility,difficulty
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Liège-Aachen Baroque furniture
",width,detail,decoration,details,decorative,elaborate
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Louis XVI Style Candle Bracket
",width,detail,flexibility,depth,curves,decoration
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Madame Guimard's furniture
",width,detail,decoration,details,space,decorative
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Marital stool with male and female caryatids
",width,flexibility,depth,spines,tissue,variation
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Mesa de Cavalete
",width,seats,difficulty,depth,detail,flexibility
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Mesa de Centro
",width,detail,depth,flexibility,width,dimensions
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Mesa de Jogo
",width,detail,depth,flexibility,width,dimensions
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Meuble mural décoré d'ombellifères
",width,decoration,detail,details,decorations,symmetry
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Miniature chair from Skyros
",width,seats,seating,flexibility,space,chairs
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Mirror with Ornamented Frame
",width,detail,decoration,details,decorative,ornate
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Mobilio sala tavola matematica
",width,depth,flexibility,width,branches,decoration
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Oak chest with biblical subjects
",width,decoration,detail,elaborate,details,ornate
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Oratório de pousar
",width,dimensions,seats,detail,depth,decoration
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Oratório de pousar com grupo escultórico religioso
",width,seats,flexibility,dimensions,detail,depth
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Andirons
",width,depth,difficulty,width,detail,branches
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Armchairs
",width,seats,seating,decoration,detail,flexibility
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Bookcases
",width,detail,width,depth,decoration,edges
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Candle Stands
",width,width,detail,depth,than,difficulty
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Corner Cabinets
",width,detail,depth,width,flexibility,seats
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Doors
",width,width,depth,detail,than,edges
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Louis XVI Style Candle Brackets
",width,detail,flexibility,depth,decoration,holes
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Panels from a Choir Stall
",width,detail,than,width,depth,decoration
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Stools
",width,width,depth,than,edges,difficulty
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pansy Border Table Lamp
",width,depth,detail,flexibility,edges,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Peony Floor Lamp with a Bamboo Base
",width,detail,flexibility,edges,curves,holes
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Provençal bread trough
",width,flexibility,variety,depth,texture,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Scenes of Fables
",width,detail,decoration,depth,details,elaborate
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Set of chests of the Paulista Museum
",width,decoration,detail,decorations,elaborate,ornate
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Side Table with Everted Ends
",width,detail,decoration,width,flexibility,depth
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Sideboard and Cellarette
",width,flexibility,seats,detail,seating,decoration
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Small desk with folding top
",width,space,detail,flexibility,seats,decoration
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Table of Don Rodrigo Calderón
",width,detail,depth,decoration,edges,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Throne with tapestry seat
",width,detail,decoration,seats,elaborate,details
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Transitional Side Chair
",width,flexibility,depth,detail,width,edges
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Upper Paneling from a Sacristy Armoire
",width,decoration,detail,decorative,decorations,width
"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Wheelchair accessible seats
",width,seats,seating,flexibility,comfortable,accessible
"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Arca Mala de Viagem
",width,flexibility,branches,dense,narrow,spacious
"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Arredo camera da letto
",width,compact,flexibility,expensive,detail,flexible
"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Augsburg Art Cabinet
",width,flexible,efficient,compact,robust,complicated
"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Baú de viagem
",width,flexibility,branches,complicated,narrow,dense
"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Bahut-étagère la berce des près
",width,subdivisions,branches,narrow,inhabitants,curves
"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or bonsai display table
",width,flexible,efficient,compact,convenient,robust
