,Masked Sentence,Prediction
17222,"Which is wider, and thus has more [MASK], secretary desk or Mesa Lavatório
","offices, room, seats, rooms, desk"
17223,"Which is wider, and thus has more [MASK], secretary desk or Mesa: Criado-Mudo
","offices, room, rooms, seats, chairs"
17224,"Which is wider, and thus has more [MASK], secretary desk or Ming-style furniture
","comfortable, spacious, ornate, furniture, expensive"
17225,"Which is wider, and thus has more [MASK], secretary desk or mobile shelving
","desk, room, offices, rooms, computers"
17226,"Which is wider, and thus has more [MASK], secretary desk or Mobilio Biblioteca
","offices, rooms, room, seats, classrooms"
17227,"Which is wider, and thus has more [MASK], secretary desk or Namban screen
","desk, room, offices, seats, rooms"
17228,"Which is wider, and thus has more [MASK], secretary desk or office furniture
","room, furniture, rooms, desk, drawers"
17229,"Which is wider, and thus has more [MASK], secretary desk or Ornamental Panel
","space, ornate, room, furniture, convenient"
17230,"Which is wider, and thus has more [MASK], secretary desk or Overmantel Mirror
","room, desk, offices, drawers, rooms"
17231,"Which is wider, and thus has more [MASK], secretary desk or park furniture
","room, desk, seating, furniture, chairs"
17232,"Which is wider, and thus has more [MASK], secretary desk or patent furniture
","furniture, drawers, room, desk, space"
17233,"Which is wider, and thus has more [MASK], secretary desk or Pier Mirror
","offices, room, desk, rooms, seating"
17234,"Which is wider, and thus has more [MASK], secretary desk or Pier table
","room, chairs, seating, seats, desk"
17235,"Which is wider, and thus has more [MASK], secretary desk or pilgrim furniture
","furniture, room, seating, spacious, chairs"
17236,"Which is wider, and thus has more [MASK], secretary desk or plastic furniture
","furniture, seats, chairs, space, comfortable"
17237,"Which is wider, and thus has more [MASK], secretary desk or portable counter
","desk, room, drawers, seating, seats"
17238,"Which is wider, and thus has more [MASK], secretary desk or Preguiceiro Infantil
","offices, room, classrooms, rooms, desk"
17239,"Which is wider, and thus has more [MASK], secretary desk or Prestige Chair
","offices, room, rooms, desk, space"
17240,"Which is wider, and thus has more [MASK], secretary desk or Provençal breadbox
","room, desk, spacious, space, seating"
17241,"Which is wider, and thus has more [MASK], secretary desk or ready-to-assemble furniture
","room, furniture, desk, spacious, comfortable"
17242,"Which is wider, and thus has more [MASK], secretary desk or Rolltop desk
","room, drawers, space, furniture, seating"
17243,"Which is wider, and thus has more [MASK], secretary desk or room divider
","room, desk, seating, rooms, seats"
17244,"Which is wider, and thus has more [MASK], secretary desk or Rotated Rectangle
","rounded, space, square, room, spacious"
17245,"Which is wider, and thus has more [MASK], secretary desk or Round table
","room, chairs, seating, seats, rooms"
17246,"Which is wider, and thus has more [MASK], secretary desk or roundback armchair
","comfortable, desk, seating, chairs, spacious"
17247,"Which is wider, and thus has more [MASK], secretary desk or rustic furniture
","furniture, spacious, comfortable, room, ornate"
17248,"Which is wider, and thus has more [MASK], secretary desk or Sankheda furniture
","room, rooms, furniture, seats, drawers"
17249,"Which is wider, and thus has more [MASK], secretary desk or school furniture
","classrooms, room, furniture, desk, rooms"
17250,"Which is wider, and thus has more [MASK], secretary desk or sex furniture
","room, furniture, drawers, seating, desk"
17251,"Which is wider, and thus has more [MASK], secretary desk or Shanghai-style furniture
","comfortable, spacious, furniture, ornate, expensive"
17252,"Which is wider, and thus has more [MASK], secretary desk or shop furniture
","furniture, room, drawers, rooms, desk"
17253,"Which is wider, and thus has more [MASK], secretary desk or shop shelve
","room, offices, rooms, desk, shops"
17254,"Which is wider, and thus has more [MASK], secretary desk or Side Chair
","offices, room, desk, rooms, seating"
17255,"Which is wider, and thus has more [MASK], secretary desk or Snuff Tablet
","room, drawers, space, seating, seats"
17256,"Which is wider, and thus has more [MASK], secretary desk or Spindle-back armchair
","comfortable, seating, chairs, room, spacious"
17257,"Which is wider, and thus has more [MASK], secretary desk or Spoon racks
","drawers, room, desk, spacious, chairs"
17258,"Which is wider, and thus has more [MASK], secretary desk or Standing aid
","offices, desk, room, classrooms, staff"
17259,"Which is wider, and thus has more [MASK], secretary desk or street furniture
","furniture, room, rooms, desk, seating"
17260,"Which is wider, and thus has more [MASK], secretary desk or support furniture
","room, desk, seating, furniture, seats"
17261,"Which is wider, and thus has more [MASK], secretary desk or Suzhou-style furniture
","comfortable, ornate, spacious, furniture, expensive"
17262,"Which is wider, and thus has more [MASK], secretary desk or Table Desk
","room, offices, rooms, desk, space"
17263,"Which is wider, and thus has more [MASK], secretary desk or table toilet
","chairs, room, seating, seats, drawers"
17264,"Which is wider, and thus has more [MASK], secretary desk or Tall-case Clock
","desk, drawers, room, spacious, seating"
17265,"Which is wider, and thus has more [MASK], secretary desk or Tall Clock
","room, desk, offices, rooms, space"
17266,"Which is wider, and thus has more [MASK], secretary desk or Tambour Desk
","offices, room, rooms, space, seats"
17267,"Which is wider, and thus has more [MASK], secretary desk or Tea Table
","room, offices, rooms, desk, seating"
17268,"Which is wider, and thus has more [MASK], secretary desk or teacher's desk
","classrooms, room, rooms, space, offices"
17269,"Which is wider, and thus has more [MASK], secretary desk or tool board
","room, desk, classrooms, drawers, space"
17270,"Which is wider, and thus has more [MASK], secretary desk or towel rack
","drawers, room, desk, chairs, furniture"
17271,"Which is wider, and thus has more [MASK], secretary desk or Tripod Brazier
","room, offices, rooms, space, chairs"
17272,"Which is wider, and thus has more [MASK], secretary desk or Ulm stool
","room, offices, desk, rooms, seats"
17273,"Which is wider, and thus has more [MASK], secretary desk or umbrella holder
","seats, room, desk, chairs, seating"
17274,"Which is wider, and thus has more [MASK], secretary desk or UP series
","offices, desk, room, classrooms, rooms"
17275,"Which is wider, and thus has more [MASK], secretary desk or Wall Bracket
","room, offices, rooms, desk, chairs"
17276,"Which is wider, and thus has more [MASK], secretary desk or Wall Clock
","room, offices, desk, rooms, space"
17277,"Which is wider, and thus has more [MASK], secretary desk or wall rack
","room, space, drawers, desk, furniture"
17278,"Which is wider, and thus has more [MASK], secretary desk or Waterfall furniture
","desk, room, seating, furniture, chairs"
17279,"Which is wider, and thus has more [MASK], secretary desk or Wooden Casket
","room, rooms, space, offices, chairs"
17280,"Which is wider, and thus has more [MASK], secretary desk or Work Table
","offices, room, desk, rooms, space"
17281,"Which is wider, and thus has more [MASK], secretary desk or worship furniture
","seating, room, desk, rooms, classrooms"
17282,"Which is wider, and thus has more [MASK], secretary desk or Writing table
","room, chairs, seating, desk, seats"
17283,"Which is wider, and thus has more [MASK], secretary desk or Yokeback Armchair
","chairs, seating, seats, drawers, desk"
17284,"Which is wider, and thus has more [MASK], sex furniture or Room Divider
","furniture, seating, expensive, room, accessories"
17285,"Which is wider, and thus has more [MASK], sex furniture or Wisteria Lamp
","furniture, expensive, luxurious, decoration, seating"
17286,"Which is wider, and thus has more [MASK], sex furniture or Dressing Cabinet
","furniture, accessories, seating, decoration, comfortable"
17287,"Which is wider, and thus has more [MASK], sex furniture or Abbot's Stall
","furniture, expensive, ornate, elaborate, decoration"
17288,"Which is wider, and thus has more [MASK], sex furniture or Abbotsford style
","ornate, elaborate, expensive, decorative, luxurious"
17289,"Which is wider, and thus has more [MASK], sex furniture or ancient furniture
","furniture, ornate, expensive, decoration, furnishings"
17290,"Which is wider, and thus has more [MASK], sex furniture or Animal furniture
","furniture, expensive, luxurious, comfortable, decorative"
17291,"Which is wider, and thus has more [MASK], sex furniture or antique furniture
","expensive, furniture, luxurious, modern, ornate"
17292,"Which is wider, and thus has more [MASK], sex furniture or Arca Bau
","furniture, seating, accessories, expensive, decoration"
17293,"Which is wider, and thus has more [MASK], sex furniture or Arca Canastra
","furniture, decoration, seating, rooms, luxurious"
17294,"Which is wider, and thus has more [MASK], sex furniture or architectural furniture
","furniture, expensive, decorative, decoration, ornate"
17295,"Which is wider, and thus has more [MASK], sex furniture or Armário Armário-Estante
","furniture, luxurious, expensive, seating, decoration"
17296,"Which is wider, and thus has more [MASK], sex furniture or Armário Guarda-Comida
","furniture, luxurious, rooms, seating, expensive"
17297,"Which is wider, and thus has more [MASK], sex furniture or Armário Guarda-Louça
","furniture, luxurious, expensive, seating, decoration"
17298,"Which is wider, and thus has more [MASK], sex furniture or Armário Guarda-Roupa
","furniture, rooms, luxurious, expensive, seating"
17299,"Which is wider, and thus has more [MASK], sex furniture or Armário Vitrina-Armário
","furniture, luxurious, rooms, expensive, spacious"
