,Masked Sentence,Prediction
11261,"Which is wider, and thus has more [MASK], Sofa or Leito
","curves, edges, vowels, branches, consonants"
11262,"Which is wider, and thus has more [MASK], Sofa or Loveseat
","depth, layers, edges, branches, pronounced"
11263,"Which is wider, and thus has more [MASK], Sofa or Maçaneta
","branches, inhabitants, vowels, subdivisions, speakers"
11264,"Which is wider, and thus has more [MASK], Sofa or Mantel
","speakers, vowels, channels, flexibility, seats"
11265,"Which is wider, and thus has more [MASK], Sofa or medalist
","vowels, edges, depth, layers, curves"
11266,"Which is wider, and thus has more [MASK], Sofa or Mesa
","vowels, edges, consonants, curves, depth"
11267,"Which is wider, and thus has more [MASK], Sofa or mirror
","edges, symmetry, aperture, lenses, mirrors"
11268,"Which is wider, and thus has more [MASK], Sofa or office
","departments, offices, shops, facilities, rooms"
11269,"Which is wider, and thus has more [MASK], Sofa or Oonjal
","inhabitants, vowels, consonants, branches, speakers"
11270,"Which is wider, and thus has more [MASK], Sofa or Pedestal
","rounded, depth, width, curves, height"
11271,"Which is wider, and thus has more [MASK], Sofa or Pinos
","vowels, branches, inhabitants, layers, consonants"
11272,"Which is wider, and thus has more [MASK], Sofa or playpen
","flexibility, depth, spaces, seats, options"
11273,"Which is wider, and thus has more [MASK], Sofa or Prendedores
","branches, layers, edges, nodes, vowels"
11274,"Which is wider, and thus has more [MASK], Sofa or psyche
","depth, flexibility, complexity, personality, dimensions"
11275,"Which is wider, and thus has more [MASK], Sofa or radiogram
","contrast, wavelength, light, sensitivity, aperture"
11276,"Which is wider, and thus has more [MASK], Sofa or Rahle
","vowels, tributaries, edges, branches, inhabitants"
11277,"Which is wider, and thus has more [MASK], Sofa or Screen
","edges, vowels, depth, curves, width"
11278,"Which is wider, and thus has more [MASK], Sofa or Screen
","edges, vowels, depth, curves, width"
11279,"Which is wider, and thus has more [MASK], Sofa or seat
","seats, seating, room, space, spaces"
11280,"Which is wider, and thus has more [MASK], Sofa or Seating
","flexibility, depth, edges, curves, layers"
11281,"Which is wider, and thus has more [MASK], Sofa or Secretary
","vowels, edges, depth, curves, layers"
11282,"Which is wider, and thus has more [MASK], Sofa or Secretary-bookcase
","pages, compact, flexible, rounded, expensive"
11283,"Which is wider, and thus has more [MASK], Sofa or Settee
","edges, flexibility, curves, depth, vowels"
11284,"Which is wider, and thus has more [MASK], Sofa or shelf
","depth, space, width, layers, flexibility"
11285,"Which is wider, and thus has more [MASK], Sofa or Sideboard
","flexibility, depth, fins, seats, edges"
11286,"Which is wider, and thus has more [MASK], Sofa or spalliera
","branches, bays, curves, depth, vowels"
11287,"Which is wider, and thus has more [MASK], Sofa or stand
","depth, height, edges, width, flexibility"
11288,"Which is wider, and thus has more [MASK], Sofa or Stool
","edges, layers, nodes, curves, flexibility"
11289,"Which is wider, and thus has more [MASK], Sofa or Tủ
","vowels, edges, curves, consonants, flexibility"
11290,"Which is wider, and thus has more [MASK], Sofa or Tête-à-tête
","subdivisions, branches, pronounced, curves, tributaries"
11291,"Which is wider, and thus has more [MASK], Sofa or table
","edges, dimensions, squares, spaces, depth"
11292,"Which is wider, and thus has more [MASK], Sofa or Tapchan
","vowels, edges, branches, consonants, layers"
11293,"Which is wider, and thus has more [MASK], Sofa or Trapeza
","branches, curves, bays, vowels, edges"
11294,"Which is wider, and thus has more [MASK], Sofa or tripod
","rounded, edges, diameter, aperture, holes"
11295,"Which is wider, and thus has more [MASK], Sofa or Vitrina
","depth, flexibility, vowels, layers, consonants"
11296,"Which is wider, and thus has more [MASK], Sofa or vitrine
","soluble, sodium, fat, protein, proteins"
11297,"Which is wider, and thus has more [MASK], Sofa or Voyeuse
","branches, vowels, curves, edges, depth"
11298,"Which is wider, and thus has more [MASK], Sofa or Wardrobe
","edges, layers, curves, flexibility, branches"
11299,"Which is wider, and thus has more [MASK], Sofa or washstand
","windows, toilets, sinks, rooms, room"
11300,"Which is wider, and thus has more [MASK], spalliera or Étagère
","curves, subdivisions, branches, beaches, flowers"
11301,"Which is wider, and thus has more [MASK], spalliera or accoudoir
","curves, branches, arches, depth, foliage"
11302,"Which is wider, and thus has more [MASK], spalliera or Andiron
","branches, curves, subdivisions, depth, bays"
11303,"Which is wider, and thus has more [MASK], spalliera or Arca
","branches, flowers, subdivisions, vegetation, shells"
11304,"Which is wider, and thus has more [MASK], spalliera or arcaz
","branches, curves, shells, bays, depth"
11305,"Which is wider, and thus has more [MASK], spalliera or Argolas
","beaches, bays, branches, slopes, trees"
11306,"Which is wider, and thus has more [MASK], spalliera or Armário
","beaches, streets, bays, subdivisions, inhabitants"
11307,"Which is wider, and thus has more [MASK], spalliera or Armchair
","curves, branches, arches, flexibility, bays"
11308,"Which is wider, and thus has more [MASK], spalliera or armrest
","branches, legs, armour, claws, hair"
11309,"Which is wider, and thus has more [MASK], spalliera or Athénienne
","beaches, subdivisions, inhabitants, branches, lakes"
11310,"Which is wider, and thus has more [MASK], spalliera or Baú
","branches, bays, beaches, curves, valleys"
11311,"Which is wider, and thus has more [MASK], spalliera or bank
","bays, branches, streets, lakes, beaches"
11312,"Which is wider, and thus has more [MASK], spalliera or bed
","beds, bays, depth, rooms, branches"
11313,"Which is wider, and thus has more [MASK], spalliera or bier
","branches, curves, horns, sides, edges"
11314,"Which is wider, and thus has more [MASK], spalliera or binder
","flexibility, fibers, edges, holes, gum"
11315,"Which is wider, and thus has more [MASK], spalliera or bonnetière
","curves, skirts, arches, hair, branches"
11316,"Which is wider, and thus has more [MASK], spalliera or Bookcase
","curves, rounded, branches, spines, lobes"
11317,"Which is wider, and thus has more [MASK], spalliera or Cômoda
","branches, beaches, vegetation, depth, bays"
11318,"Which is wider, and thus has more [MASK], spalliera or Cômoda-Lavatório
","beaches, inhabitants, streets, subdivisions, bays"
11319,"Which is wider, and thus has more [MASK], spalliera or Cabide
","flexibility, depth, branches, shells, curves"
11320,"Which is wider, and thus has more [MASK], spalliera or Cabinet
","branches, bays, curves, lobes, shells"
11321,"Which is wider, and thus has more [MASK], spalliera or cabinet-library
","rooms, libraries, classrooms, library, furniture"
11322,"Which is wider, and thus has more [MASK], spalliera or cabinetry
","furniture, rooms, shops, windows, cabinets"
11323,"Which is wider, and thus has more [MASK], spalliera or Cabinet-vitrine
","soluble, flexibility, sodium, calcium, salts"
11324,"Which is wider, and thus has more [MASK], spalliera or Cama
","branches, beaches, vegetation, subdivisions, bays"
11325,"Which is wider, and thus has more [MASK], spalliera or Candelabrum
","branches, flowers, spines, lobes, leaves"
11326,"Which is wider, and thus has more [MASK], spalliera or Candlestick
","branches, curves, holes, arches, shells"
11327,"Which is wider, and thus has more [MASK], spalliera or Candlesticks
","holes, arches, handles, squares, branches"
11328,"Which is wider, and thus has more [MASK], spalliera or caning
","branches, curves, flowers, flexibility, depth"
11329,"Which is wider, and thus has more [MASK], spalliera or canterbury
","branches, bays, trees, beaches, flowers"
11330,"Which is wider, and thus has more [MASK], spalliera or Casket
","beaches, bays, branches, depth, lakes"
11331,"Which is wider, and thus has more [MASK], spalliera or Cellarette
","beaches, bays, rooms, slopes, streets"
11332,"Which is wider, and thus has more [MASK], spalliera or chair
","seats, seating, rooms, chairs, curves"
11333,"Which is wider, and thus has more [MASK], spalliera or chest
","spines, lobes, branches, ribs, sides"
11334,"Which is wider, and thus has more [MASK], spalliera or chesterfield
","bays, beaches, trees, branches, subdivisions"
11335,"Which is wider, and thus has more [MASK], spalliera or Chest-on-Chest
","branches, pronounced, flowers, bushes, bays"
11336,"Which is wider, and thus has more [MASK], spalliera or chifforobe
","branches, flowers, foliage, shells, trees"
11337,"Which is wider, and thus has more [MASK], spalliera or chigaidana
","branches, shells, flowers, curves, lobes"
11338,"Which is wider, and thus has more [MASK], spalliera or Clock
","branches, curves, bays, shells, flowers"
11339,"Which is wider, and thus has more [MASK], spalliera or closet
","branches, bays, curves, depth, holes"
11340,"Which is wider, and thus has more [MASK], spalliera or closet-showcase
","rooms, bays, elaborate, skirts, flexibility"
11341,"Which is wider, and thus has more [MASK], spalliera or coffin
","branches, curves, shells, bays, lobes"
11342,"Which is wider, and thus has more [MASK], spalliera or Cofre
","beaches, subdivisions, branches, bays, slopes"
11343,"Which is wider, and thus has more [MASK], spalliera or Commode
","lobes, branches, shells, depth, aperture"
11344,"Which is wider, and thus has more [MASK], spalliera or conversadeira
","beaches, subdivisions, branches, bays, squares"
11345,"Which is wider, and thus has more [MASK], spalliera or couch
","curves, branches, shells, bays, layers"
11346,"Which is wider, and thus has more [MASK], spalliera or counter
","curves, edges, depth, squares, branches"
11347,"Which is wider, and thus has more [MASK], spalliera or countertop
","squares, curves, rounded, flexibility, arches"
11348,"Which is wider, and thus has more [MASK], spalliera or Cupboard
","flexibility, depth, fins, seats, holes"
11349,"Which is wider, and thus has more [MASK], spalliera or desk
","curves, branches, arches, lobes, bays"
11350,"Which is wider, and thus has more [MASK], spalliera or Dossel
","branches, curves, bays, slopes, valleys"
11351,"Which is wider, and thus has more [MASK], spalliera or Dressers
","bays, curves, branches, beaches, subdivisions"
11352,"Which is wider, and thus has more [MASK], spalliera or duchess
","bays, subdivisions, rooms, seats, curves"
11353,"Which is wider, and thus has more [MASK], spalliera or Enzi
","branches, beaches, subdivisions, curves, slopes"
11354,"Which is wider, and thus has more [MASK], spalliera or Escrivaninha
","vegetation, beaches, branches, flowers, trees"
11355,"Which is wider, and thus has more [MASK], spalliera or Estalo
","bays, slopes, beaches, valleys, streets"
11356,"Which is wider, and thus has more [MASK], spalliera or Estante
","branches, depth, curves, subdivisions, lobes"
11357,"Which is wider, and thus has more [MASK], spalliera or Estrado
","beaches, bays, vegetation, slopes, subdivisions"
11358,"Which is wider, and thus has more [MASK], spalliera or Faux-palier
","curves, subdivisions, bays, slopes, beaches"
11359,"Which is wider, and thus has more [MASK], spalliera or footstool
","branches, bushes, trees, foliage, bays"
11360,"Which is wider, and thus has more [MASK], spalliera or Four
","branches, curves, bays, depth, lobes"
11361,"Which is wider, and thus has more [MASK], spalliera or futon
","rounded, branches, curves, bays, arches"
11362,"Which is wider, and thus has more [MASK], spalliera or haberdasher
","branches, curves, flowers, lobes, edges"
11363,"Which is wider, and thus has more [MASK], spalliera or hanger
","flexibility, rope, seats, holes, seating"
11364,"Which is wider, and thus has more [MASK], spalliera or Hatstand
","branches, bays, curves, beaches, bushes"
11365,"Which is wider, and thus has more [MASK], spalliera or headrest
","fur, branches, hair, spines, horns"
11366,"Which is wider, and thus has more [MASK], spalliera or Highboy
","bays, branches, curves, beaches, trees"
11367,"Which is wider, and thus has more [MASK], spalliera or hutch
","bushes, trees, branches, holes, beds"
